id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W13-3519,-1,0.0,-1,,2013,2013,
W10-3221,1.0,1.0,1.0,,,2010,2010
W08-1206,1.0,1.0,1.0,,,2008,2008
P12-1085,-1,0.0,-1,,2012,2012,
P98-2240,0.0,0.0,0.0,1978,1998,1998,1978
W10-0907,0.0,0.0,0.0,2000,2010,2010,2000
W09-0427,-1,0.0,-1,,2009,2009,
A97-1036,0.0,0.0,0.0,1992,1997,1997,1992
C86-1053,-1,0.0,-1,,1986,1986,
W08-2207,0.0,0.0,0.0,2000,2008,2008,2000
D13-1141,-1,0.0,-1,,2013,2013,
N06-2001,0.0,0.0,0.0,2000,2006,2006,2000
W10-4344,-1,0.0,-1,,2010,2010,
N07-1024,0.0,0.0,0.0,2004,2007,2007,2004
P07-2044,-1,0.0,-1,,2007,2007,
E06-2026,0.0,0.0,0.0,2004,2006,2006,2004
N12-2010,0.0,0.0,0.0,2008,2012,2012,2008
P07-1018,0.0,0.0,0.0,2002,2007,2007,2002
D09-1150,1.0,1.0,1.0,,,2009,2009
C10-2092,1.0,1.0,1.0,,,2010,2010
I05-6004,-1,0.0,-1,,2005,2005,
D11-1111,0.0,0.0,0.0,1986,2011,2011,1986
C10-2069,1.0,1.0,1.0,,,2010,2010
W09-3103,1.0,1.0,1.0,,,2009,2009
P05-1034,0.0,0.0,0.0,2000,2005,2005,2000
W99-0615,0.0,0.0,0.0,1996,1999,1999,1996
P11-1118,-1,0.0,-1,,2011,2011,
L08-1484,0.0,0.0,0.0,2003,2008,2008,2003
P13-4025,-1,0.0,-1,,2013,2013,
P03-1001,-1,0.0,-1,,2003,2003,
P08-2067,1.0,1.0,1.0,,,2008,2008
C04-1047,0.0,0.0,0.0,2002,2004,2004,2002
N10-1124,-1,0.0,-1,,2010,2010,
W08-2007,1.0,1.0,1.0,,,2008,2008
W97-1201,0.0,0.0,0.0,1990,1997,1997,1990
P13-1006,1.0,1.0,1.0,,,2013,2013
W10-0713,-1,0.0,-1,,2010,2010,
P09-2039,1.0,1.0,1.0,,,2009,2009
W05-0621,0.0,0.0,0.0,1999,2005,2005,1999
W07-0807,1.0,1.0,1.0,,,2007,2007
P90-1029,0.0,0.0,0.0,1987,1990,1990,1987
D12-1131,1.0,1.0,1.0,,,2012,2012
P06-1044,-1,0.0,-1,,2006,2006,
W06-0608,0.0,0.0,0.0,1998,2006,2006,1998
P13-2128,-1,0.0,-1,,2013,2013,
E06-1028,0.0,0.0,0.0,1998,2006,2006,1998
N04-1035,0.0,0.0,0.0,2003,2004,2004,2003
P11-1096,0.0,0.0,0.0,2010,2011,2011,2010
N09-3001,-1,0.0,-1,,2009,2009,
W10-3411,0.0,0.0,0.0,2003,2010,2010,2003
W06-3802,0.0,0.0,0.0,2004,2006,2006,2004
N13-3009,1.0,1.0,1.0,,,2013,2013
P96-1047,0.0,0.0,0.0,1995,1996,1996,1995
L08-1027,0.0,0.0,0.0,2003,2008,2008,2003
P13-2145,1.0,1.0,1.0,,,2013,2013
C92-3149,-1,0.0,-1,,1992,1992,
N06-1001,0.0,0.0,0.0,2004,2006,2006,2004
P83-1022,-1,0.0,-1,,1983,1983,
P11-1012,-1,0.0,-1,,2011,2011,
W10-2110,1.0,1.0,1.0,,,2010,2010
H91-1071,0.0,0.0,0.0,1990,1991,1991,1990
W11-2151,0.0,0.0,0.0,2010,2011,2011,2010
S12-1005,-1,0.0,-1,,2012,2012,
W13-4058,-1,0.0,-1,,2013,2013,
W10-3210,1.0,1.0,1.0,,,2010,2010
P08-1020,-1,0.0,-1,,2008,2008,
W04-2413,1.0,1.0,1.0,,,2004,2004
P11-1006,-1,0.0,-1,,2011,2011,
P13-1125,1.0,1.0,1.0,,,2013,2013
W10-1716,1.0,1.0,1.0,,,2010,2010
C02-1036,0.0,0.0,0.0,1997,2002,2002,1997
P11-1041,-1,0.0,-1,,2011,2011,
H05-1040,0.0,0.0,0.0,1993,2005,2005,1993
D08-1051,0.0,0.0,0.0,2003,2008,2008,2003
N12-1013,0.0,0.0,0.0,2008,2012,2012,2008
W02-1017,0.0,0.0,0.0,1996,2002,2002,1996
D13-1156,1.0,1.0,1.0,,,2013,2013
P08-1083,-1,0.0,-1,,2008,2008,
W13-1905,-1,0.0,-1,,2013,2013,
W11-2109,-1,0.0,-1,,2011,2011,
W10-1901,1.0,1.0,1.0,,,2010,2010
E09-2008,-1,0.0,-1,,2009,2009,
P10-2030,1.0,1.0,1.0,,,2010,2010
P11-3009,1.0,1.0,1.0,,,2011,2011
N07-1007,0.0,0.0,0.0,1997,2007,2007,1997
P80-1043,0.0,0.0,0.0,1976,1980,1980,1976
P09-2081,1.0,1.0,1.0,,,2009,2009
W09-3110,1.0,1.0,1.0,,,2009,2009
W11-2407,-1,0.0,-1,,2011,2011,
W07-1405,-1,0.0,-1,,2007,2007,
N04-3005,0.0,0.0,0.0,2003,2004,2004,2003
D09-1155,1.0,1.0,1.0,,,2009,2009
W98-1102,1.0,1.0,1.0,,,1998,1998
D11-1019,-1,0.0,-1,,2011,2011,
W97-1010,0.0,0.0,0.0,1979,1997,1997,1979
W06-0302,-1,0.0,-1,,2006,2006,
P07-2033,-1,0.0,-1,,2007,2007,
W12-2010,0.0,0.0,0.0,2007,2012,2012,2007
W06-1650,1.0,1.0,1.0,,,2006,2006
N13-2010,1.0,1.0,1.0,,,2013,2013
W08-0210,1.0,1.0,1.0,,,2008,2008
W09-3948,-1,0.0,-1,,2009,2009,
W00-1409,0.0,0.0,0.0,1998,2000,2000,1998
A00-2011,0.0,0.0,0.0,1990,2000,2000,1990
P13-3006,1.0,1.0,1.0,,,2013,2013
D09-1086,1.0,1.0,1.0,,,2009,2009
P05-3022,-1,0.0,-1,,2005,2005,
I08-1058,0.0,0.0,0.0,2007,2008,2008,2007
P12-1001,1.0,1.0,1.0,,,2012,2012
W12-3146,-1,0.0,-1,,2012,2012,
W08-0602,-1,0.0,-1,,2008,2008,
W03-1025,1.0,1.0,1.0,,,2003,2003
W02-1107,0.0,0.0,0.0,1990,2002,2002,1990
P95-1024,0.0,0.0,0.0,1991,1995,1995,1991
H05-1067,0.0,0.0,0.0,1994,2005,2005,1994
D09-1031,1.0,1.0,1.0,,,2009,2009
D10-1052,1.0,1.0,1.0,,,2010,2010
E09-1036,1.0,1.0,1.0,,,2009,2009
W06-3107,-1,0.0,-1,,2006,2006,
P13-2052,1.0,1.0,1.0,,,2013,2013
W09-2102,0.0,0.0,0.0,2007,2009,2009,2007
N13-1132,1.0,1.0,1.0,,,2013,2013
N10-1132,0.0,0.0,0.0,2005,2010,2010,2005
W07-1205,0.0,0.0,0.0,2005,2007,2007,2005
W00-0407,0.0,0.0,0.0,1997,2000,2000,1997
N07-2033,0.0,0.0,0.0,2002,2007,2007,2002
W12-1006,1.0,1.0,1.0,,,2012,2012
H89-2021,1.0,1.0,1.0,,,1989,1989
D07-1034,0.0,0.0,0.0,1999,2007,2007,1999
N10-1024,0.0,0.0,0.0,2003,2010,2010,2003
P08-1011,1.0,1.0,1.0,,,2008,2008
W06-3602,0.0,0.0,0.0,2004,2006,2006,2004
W10-3808,0.0,0.0,0.0,2006,2010,2010,2006
I05-2037,0.0,0.0,0.0,1995,2005,2005,1995
W09-3203,1.0,1.0,1.0,,,2009,2009
P07-3016,-1,0.0,-1,,2007,2007,
I05-3004,-1,0.0,-1,,2005,2005,
C96-2204,-1,0.0,-1,,1996,1996,
W00-0110,0.0,0.0,0.0,1996,2000,2000,1996
W01-1410,0.0,0.0,0.0,1996,2001,2001,1996
W09-0613,1.0,1.0,1.0,,,2009,2009
D13-1094,1.0,1.0,1.0,,,2013,2013
P88-1028,1.0,1.0,1.0,,,1988,1988
P08-1094,0.0,0.0,0.0,1999,2008,2008,1999
W06-2103,-1,0.0,-1,,2006,2006,
P90-1007,0.0,0.0,0.0,1972,1990,1990,1972
P03-1009,-1,0.0,-1,,2003,2003,
W09-0507,1.0,1.0,1.0,,,2009,2009
W09-3741,0.0,0.0,0.0,2008,2009,2009,2008
D09-1006,1.0,1.0,1.0,,,2009,2009
W13-2220,-1,0.0,-1,,2013,2013,
N06-2023,0.0,0.0,0.0,2001,2006,2006,2001
N09-1059,-1,0.0,-1,,2009,2009,
W03-1803,0.0,0.0,0.0,1998,2003,2003,1998
H05-1030,0.0,0.0,0.0,1996,2005,2005,1996
H05-1108,-1,0.0,-1,,2005,2005,
C04-1110,0.0,0.0,0.0,2003,2004,2004,2003
W08-1404,1.0,1.0,1.0,,,2008,2008
C04-1204,0.0,0.0,0.0,1997,2004,2004,1997
W10-1709,1.0,1.0,1.0,,,2010,2010
P13-1144,0.0,0.0,0.0,1925,2013,2013,1925
S10-1004,1.0,1.0,1.0,,,2010,2010
W06-0905,0.0,0.0,0.0,2005,2006,2006,2005
P91-1020,-1,0.0,-1,,1991,1991,
H05-1078,-1,0.0,-1,,2005,2005,
W08-2004,1.0,1.0,1.0,,,2008,2008
P08-1064,0.0,0.0,0.0,2007,2008,2008,2007
W11-2162,-1,0.0,-1,,2011,2011,
P03-1019,-1,0.0,-1,,2003,2003,
W05-0610,0.0,0.0,0.0,1998,2005,2005,1998
W07-0902,1.0,1.0,1.0,,,2007,2007
C02-1115,0.0,0.0,0.0,2001,2002,2002,2001
P08-1001,0.0,0.0,0.0,1999,2008,2008,1999
P11-4004,1.0,1.0,1.0,,,2011,2011
S13-2031,-1,0.0,-1,,2013,2013,
C10-2171,1.0,1.0,1.0,,,2010,2010
N10-1121,0.0,0.0,0.0,2005,2010,2010,2005
P12-1041,1.0,1.0,1.0,,,2012,2012
C08-1037,-1,0.0,-1,,2008,2008,
W04-3245,0.0,0.0,0.0,1999,2004,2004,1999
W97-0125,0.0,0.0,0.0,1993,1997,1997,1993
P98-2218,0.0,0.0,0.0,1969,1998,1998,1969
I08-1069,0.0,0.0,0.0,2001,2008,2008,2001
D07-1012,0.0,0.0,0.0,1987,2007,2007,1987
N12-1091,0.0,0.0,0.0,2007,2012,2012,2007
P13-2081,-1,0.0,-1,,2013,2013,
P99-1004,0.0,0.0,0.0,1993,1999,1999,1993
W12-0501,1.0,1.0,1.0,,,2012,2012
W04-2506,0.0,0.0,0.0,2000,2004,2004,2000
P10-1112,1.0,1.0,1.0,,,2010,2010
D13-1119,1.0,1.0,1.0,,,2013,2013
W09-3309,1.0,1.0,1.0,,,2009,2009
D08-1062,-1,0.0,-1,,2008,2008,
N12-1051,-1,0.0,-1,,2012,2012,
W04-2606,0.0,0.0,0.0,1987,2004,2004,1987
W95-0111,0.0,0.0,0.0,1990,1995,1995,1990
W13-0901,1.0,1.0,1.0,,,2013,2013
W10-2211,1.0,1.0,1.0,,,2010,2010
P07-1007,-1,0.0,-1,,2007,2007,
W11-1712,-1,0.0,-1,,2011,2011,
P90-1036,-1,0.0,-1,,1990,1990,
W07-0713,-1,0.0,-1,,2007,2007,
D13-1054,1.0,1.0,1.0,,,2013,2013
W97-0309,-1,0.0,-1,,1997,1997,
P13-1025,1.0,1.0,1.0,,,2013,2013
W05-0908,-1,0.0,-1,,2005,2005,
P13-2063,-1,0.0,-1,,2013,2013,
P98-2182,1.0,1.0,1.0,,,1998,1998
I08-6006,-1,0.0,-1,,2008,2008,
W09-0630,-1,0.0,-1,,2009,2009,
W10-0705,-1,0.0,-1,,2010,2010,
W11-0144,0.0,0.0,0.0,2010,2011,2011,2010
W13-1403,0.0,0.0,0.0,1989,2013,2013,1989
W06-1518,-1,0.0,-1,,2006,2006,
P11-2038,-1,0.0,-1,,2011,2011,
W00-0712,0.0,0.0,0.0,1999,2000,2000,1999
W10-4231,0.0,0.0,0.0,2009,2010,2010,2009
W10-1313,0.0,0.0,0.0,2000,2010,2010,2000
W13-2502,0.0,0.0,0.0,1995,2013,2013,1995
W07-0702,-1,0.0,-1,,2007,2007,
P12-1069,1.0,1.0,1.0,,,2012,2012
P11-2007,-1,0.0,-1,,2011,2011,
W10-1008,-1,0.0,-1,,2010,2010,
W07-2049,-1,0.0,-1,,2007,2007,
H93-1021,0.0,0.0,0.0,1983,1993,1993,1983
L08-1157,-1,0.0,-1,,2008,2008,
W11-2601,-1,0.0,-1,,2011,2011,
W09-1901,-1,0.0,-1,,2009,2009,
H92-1055,-1,0.0,-1,,1992,1992,
N03-1025,0.0,0.0,0.0,1995,2003,2003,1995
W11-1707,0.0,0.0,0.0,2008,2011,2011,2008
P08-2012,1.0,1.0,1.0,,,2008,2008
W13-1903,-1,0.0,-1,,2013,2013,
P09-1110,-1,0.0,-1,,2009,2009,
W06-1314,0.0,0.0,0.0,2005,2006,2006,2005
A94-1018,0.0,0.0,0.0,1992,1994,1994,1992
W12-2420,-1,0.0,-1,,2012,2012,
W98-1231,-1,0.0,-1,,1998,1998,
P11-1047,-1,0.0,-1,,2011,2011,
W11-0202,-1,0.0,-1,,2011,2011,
P07-1123,-1,0.0,-1,,2007,2007,
N04-4025,0.0,0.0,0.0,1998,2004,2004,1998
N10-1083,0.0,0.0,0.0,2005,2010,2010,2005
N10-1015,-1,0.0,-1,,2010,2010,
W07-1027,1.0,1.0,1.0,,,2007,2007
S12-1016,0.0,0.0,0.0,1998,2012,2012,1998
D07-1103,-1,0.0,-1,,2007,2007,
P04-1083,0.0,0.0,0.0,1969,2004,2004,1969
W13-2515,-1,0.0,-1,,2013,2013,
P07-2050,-1,0.0,-1,,2007,2007,
P13-2103,1.0,1.0,1.0,,,2013,2013
D09-1038,1.0,1.0,1.0,,,2009,2009
L08-1019,0.0,0.0,0.0,2004,2008,2008,2004
P07-1032,-1,0.0,-1,,2007,2007,
W08-2112,1.0,1.0,1.0,,,2008,2008
P13-2153,1.0,1.0,1.0,,,2013,2013
P96-1042,0.0,0.0,0.0,1993,1996,1996,1993
W10-0722,-1,0.0,-1,,2010,2010,
N13-1102,1.0,1.0,1.0,,,2013,2013
W10-1904,1.0,1.0,1.0,,,2010,2010
W10-0724,0.0,0.0,0.0,2007,2010,2010,2007
D10-1012,1.0,1.0,1.0,,,2010,2010
C08-1074,1.0,1.0,1.0,,,2008,2008
P06-2065,0.0,0.0,0.0,1995,2006,2006,1995
P04-1077,0.0,0.0,0.0,2001,2004,2004,2001
W06-3404,-1,0.0,-1,,2006,2006,
P11-1146,0.0,0.0,0.0,2008,2011,2011,2008
P01-1051,0.0,0.0,0.0,1974,2001,2001,1974
W12-4206,1.0,1.0,1.0,,,2012,2012
A88-1021,-1,0.0,-1,,1988,1988,
W12-3506,1.0,1.0,1.0,,,2012,2012
L08-1082,-1,0.0,-1,,2008,2008,
W08-1004,0.0,0.0,0.0,2007,2008,2008,2007
D13-1006,-1,0.0,-1,,2013,2013,
P11-1037,-1,0.0,-1,,2011,2011,
P11-2022,-1,0.0,-1,,2011,2011,
W01-1503,0.0,0.0,0.0,1998,2001,2001,1998
W09-2402,0.0,0.0,0.0,2002,2009,2009,2002
W09-2701,1.0,1.0,1.0,,,2009,2009
W13-4061,1.0,1.0,1.0,,,2013,2013
P99-1006,1.0,1.0,1.0,,,1999,1999
W09-3807,0.0,0.0,0.0,2001,2009,2009,2001
W09-3820,-1,0.0,-1,,2009,2009,
W06-3316,-1,0.0,-1,,2006,2006,
W09-0106,0.0,0.0,0.0,2008,2009,2009,2008
C02-2003,0.0,0.0,0.0,1993,2002,2002,1993
W02-1507,0.0,0.0,0.0,1999,2002,2002,1999
W06-3505,0.0,0.0,0.0,2004,2006,2006,2004
P11-2078,0.0,0.0,0.0,1999,2011,2011,1999
P06-1096,0.0,0.0,0.0,1992,2006,2006,1992
I08-1029,0.0,0.0,0.0,1994,2008,2008,1994
N13-1045,1.0,1.0,1.0,,,2013,2013
W09-3709,-1,0.0,-1,,2009,2009,
P09-2092,1.0,1.0,1.0,,,2009,2009
P11-2002,-1,0.0,-1,,2011,2011,
W12-3112,-1,0.0,-1,,2012,2012,
P04-1065,-1,0.0,-1,,2004,2004,
C10-1063,1.0,1.0,1.0,,,2010,2010
W04-0401,0.0,0.0,0.0,2002,2004,2004,2002
P05-1069,0.0,0.0,0.0,2004,2005,2005,2004
P07-2012,0.0,0.0,0.0,2005,2007,2007,2005
D09-1071,1.0,1.0,1.0,,,2009,2009
H01-1069,0.0,0.0,0.0,1999,2001,2001,1999
L08-1213,0.0,0.0,0.0,2003,2008,2008,2003
W11-2508,-1,0.0,-1,,2011,2011,
L08-1076,0.0,0.0,0.0,2004,2008,2008,2004
W07-1413,-1,0.0,-1,,2007,2007,
P07-1022,0.0,0.0,0.0,1977,2007,2007,1977
P01-1044,0.0,0.0,0.0,1995,2001,2001,1995
P06-2015,-1,0.0,-1,,2006,2006,
N06-1007,-1,0.0,-1,,2006,2006,
P10-2050,1.0,1.0,1.0,,,2010,2010
W01-0905,0.0,0.0,0.0,1998,2001,2001,1998
D10-1041,1.0,1.0,1.0,,,2010,2010
W13-2240,-1,0.0,-1,,2013,2013,
P12-1096,1.0,1.0,1.0,,,2012,2012
H01-1058,0.0,0.0,0.0,1979,2001,2001,1979
W04-0840,1.0,1.0,1.0,,,2004,2004
P94-1052,-1,0.0,-1,,1994,1994,
W11-1503,1.0,1.0,1.0,,,2011,2011
W13-3608,-1,0.0,-1,,2013,2013,
P08-1097,1.0,1.0,1.0,,,2008,2008
P11-2116,-1,0.0,-1,,2011,2011,
N06-1014,0.0,0.0,0.0,1998,2006,2006,1998
N09-2013,0.0,0.0,0.0,2008,2009,2009,2008
C94-2117,0.0,0.0,0.0,1968,1994,1994,1968
E06-1009,0.0,0.0,0.0,2001,2006,2006,2001
W05-1509,0.0,0.0,0.0,1998,2005,2005,1998
W13-2208,-1,0.0,-1,,2013,2013,
P92-1027,0.0,0.0,0.0,1981,1992,1992,1981
W94-0332,-1,0.0,-1,,1994,1994,
W13-1738,1.0,1.0,1.0,,,2013,2013
L08-1361,-1,0.0,-1,,2008,2008,
D09-1049,1.0,1.0,1.0,,,2009,2009
W99-0708,0.0,0.0,0.0,1997,1999,1999,1997
W13-2133,-1,0.0,-1,,2013,2013,
P09-1061,1.0,1.0,1.0,,,2009,2009
W13-2107,0.0,0.0,0.0,1976,2013,2013,1976
W11-0706,1.0,1.0,1.0,,,2011,2011
P98-2251,0.0,0.0,0.0,1996,1998,1998,1996
P84-1079,0.0,0.0,0.0,1981,1984,1984,1981
W99-0203,0.0,0.0,0.0,1998,1999,1999,1998
P11-2105,-1,0.0,-1,,2011,2011,
W07-2091,0.0,0.0,0.0,2006,2007,2007,2006
S12-1100,-1,0.0,-1,,2012,2012,
W03-0506,0.0,0.0,0.0,1969,2003,2003,1969
W11-0416,1.0,1.0,1.0,,,2011,2011
P13-1036,1.0,1.0,1.0,,,2013,2013
A92-1017,-1,0.0,-1,,1992,1992,
W08-1304,1.0,1.0,1.0,,,2008,2008
W12-2511,0.0,0.0,0.0,2011,2012,2012,2011
W09-2814,1.0,1.0,1.0,,,2009,2009
W09-0214,0.0,0.0,0.0,2004,2009,2009,2004
N04-4022,0.0,0.0,0.0,1998,2004,2004,1998
W10-1817,1.0,1.0,1.0,,,2010,2010
P10-1123,1.0,1.0,1.0,,,2010,2010
J03-3006,-1,0.0,-1,,2003,2003,
P98-2222,0.0,0.0,0.0,1995,1998,1998,1995
P13-1155,0.0,0.0,0.0,2002,2013,2013,2002
W07-1424,-1,0.0,-1,,2007,2007,
W06-2906,-1,0.0,-1,,2006,2006,
P09-2029,1.0,1.0,1.0,,,2009,2009
H01-1021,0.0,0.0,0.0,1993,2001,2001,1993
C94-2139,0.0,0.0,0.0,1991,1994,1994,1991
P01-1070,0.0,0.0,0.0,2000,2001,2001,2000
W03-2117,0.0,0.0,0.0,2002,2003,2003,2002
W12-4509,-1,0.0,-1,,2012,2012,
P09-2051,0.0,0.0,0.0,1994,2009,2009,1994
P04-2012,0.0,0.0,0.0,1998,2004,2004,1998
P05-1046,0.0,0.0,0.0,2004,2005,2005,2004
P06-2043,0.0,0.0,0.0,1987,2006,2006,1987
P07-1011,-1,0.0,-1,,2007,2007,
C10-1081,0.0,0.0,0.0,2008,2010,2010,2008
W10-0404,0.0,0.0,0.0,2008,2010,2010,2008
H05-2003,1.0,1.0,1.0,,,2005,2005
W06-1009,0.0,0.0,0.0,2004,2006,2006,2004
C02-1009,-1,0.0,-1,,2002,2002,
W07-0608,1.0,1.0,1.0,,,2007,2007
W12-1911,-1,0.0,-1,,2012,2012,
D13-1188,1.0,1.0,1.0,,,2013,2013
P12-1094,-1,0.0,-1,,2012,2012,
W12-3209,-1,0.0,-1,,2012,2012,
P13-2049,1.0,1.0,1.0,,,2013,2013
P13-1085,1.0,1.0,1.0,,,2013,2013
W04-0707,-1,0.0,-1,,2004,2004,
J11-4003,0.0,0.0,0.0,2009,2011,2011,2009
W98-0719,0.0,0.0,0.0,1997,1998,1998,1997
W06-0112,0.0,0.0,0.0,1998,2006,2006,1998
W06-1640,-1,0.0,-1,,2006,2006,
P07-3007,0.0,0.0,0.0,2003,2007,2007,2003
W09-1609,0.0,0.0,0.0,2005,2009,2009,2005
W07-1103,-1,0.0,-1,,2007,2007,
W11-2150,-1,0.0,-1,,2011,2011,
A00-1020,0.0,0.0,0.0,1993,2000,2000,1993
W04-1406,-1,0.0,-1,,2004,2004,
P94-1001,0.0,0.0,0.0,1993,1994,1994,1993
D10-1101,1.0,1.0,1.0,,,2010,2010
W09-2508,1.0,1.0,1.0,,,2009,2009
S12-1036,-1,0.0,-1,,2012,2012,
P05-1073,0.0,0.0,0.0,1998,2005,2005,1998
P11-1069,0.0,0.0,0.0,1982,2011,2011,1982
P98-2220,-1,0.0,-1,,1998,1998,
W11-1514,1.0,1.0,1.0,,,2011,2011
P86-1009,0.0,0.0,0.0,1985,1986,1986,1985
J07-2003,0.0,0.0,0.0,2000,2007,2007,2000
N06-1025,0.0,0.0,0.0,2003,2006,2006,2003
E95-1040,0.0,0.0,0.0,1994,1995,1995,1994
E12-1023,-1,0.0,-1,,2012,2012,
P90-1025,0.0,0.0,0.0,1989,1990,1990,1989
N06-3005,0.0,0.0,0.0,2000,2006,2006,2000
W03-1604,0.0,0.0,0.0,1994,2003,2003,1994
C04-1068,0.0,0.0,0.0,1996,2004,2004,1996
W04-2303,-1,0.0,-1,,2004,2004,
L08-1116,0.0,0.0,0.0,1990,2008,2008,1990
W97-0702,0.0,0.0,0.0,1993,1997,1997,1993
W07-2024,1.0,1.0,1.0,,,2007,2007
W04-0810,0.0,0.0,0.0,1992,2004,2004,1992
W12-0117,-1,0.0,-1,,2012,2012,
P11-2018,-1,0.0,-1,,2011,2011,
D07-1049,-1,0.0,-1,,2007,2007,
H05-1079,-1,0.0,-1,,2005,2005,
I08-1006,0.0,0.0,0.0,2000,2008,2008,2000
D09-1113,1.0,1.0,1.0,,,2009,2009
C08-1085,1.0,1.0,1.0,,,2008,2008
W07-1503,-1,0.0,-1,,2007,2007,
I08-3004,1.0,1.0,1.0,,,2008,2008
W04-1107,0.0,0.0,0.0,1991,2004,2004,1991
P09-1072,1.0,1.0,1.0,,,2009,2009
P13-2092,1.0,1.0,1.0,,,2013,2013
P13-2034,1.0,1.0,1.0,,,2013,2013
A94-1025,0.0,0.0,0.0,1992,1994,1994,1992
P01-1019,-1,0.0,-1,,2001,2001,
W04-3256,0.0,0.0,0.0,1999,2004,2004,1999
I05-2008,-1,0.0,-1,,2005,2005,
P08-2001,-1,0.0,-1,,2008,2008,
D08-1021,-1,0.0,-1,,2008,2008,
W11-0107,0.0,0.0,0.0,2006,2011,2011,2006
P09-1091,0.0,0.0,0.0,2000,2009,2009,2000
H94-1066,0.0,0.0,0.0,1991,1994,1994,1991
E93-1029,0.0,0.0,0.0,1990,1993,1993,1990
W09-0419,-1,0.0,-1,,2009,2009,
C96-1002,0.0,0.0,0.0,1994,1996,1996,1994
P09-2070,1.0,1.0,1.0,,,2009,2009
W12-2021,-1,0.0,-1,,2012,2012,
W07-1707,-1,0.0,-1,,2007,2007,
N04-1042,0.0,0.0,0.0,2000,2004,2004,2000
N09-2064,0.0,0.0,0.0,2004,2009,2009,2004
W04-0858,0.0,0.0,0.0,1994,2004,2004,1994
W00-0701,0.0,0.0,0.0,1995,2000,2000,1995
D13-1013,1.0,1.0,1.0,,,2013,2013
W03-2106,0.0,0.0,0.0,1998,2003,2003,1998
P09-5006,1.0,1.0,1.0,,,2009,2009
N09-1018,-1,0.0,-1,,2009,2009,
N04-1002,0.0,0.0,0.0,2002,2004,2004,2002
P13-3017,1.0,1.0,1.0,,,2013,2013
E06-2029,0.0,0.0,0.0,2001,2006,2006,2001
W03-2127,0.0,0.0,0.0,1999,2003,2003,1999
W12-2408,0.0,0.0,0.0,2010,2012,2012,2010
E06-2030,0.0,0.0,0.0,2002,2006,2006,2002
S13-2020,-1,0.0,-1,,2013,2013,
C08-1048,0.0,0.0,0.0,1993,2008,2008,1993
W09-3938,-1,0.0,-1,,2009,2009,
P12-2022,1.0,1.0,1.0,,,2012,2012
W03-1901,-1,0.0,-1,,2003,2003,
N13-1125,-1,0.0,-1,,2013,2013,
P06-1011,0.0,0.0,0.0,1993,2006,2006,1993
P07-2055,-1,0.0,-1,,2007,2007,
P07-2005,0.0,0.0,0.0,2002,2007,2007,2002
W13-3512,1.0,1.0,1.0,,,2013,2013
W11-1108,1.0,1.0,1.0,,,2011,2011
D10-1001,1.0,1.0,1.0,,,2010,2010
D12-1039,1.0,1.0,1.0,,,2012,2012
W12-3805,-1,0.0,-1,,2012,2012,
P12-1043,1.0,1.0,1.0,,,2012,2012
P13-1040,0.0,0.0,0.0,2002,2013,2013,2002
W10-0604,0.0,0.0,0.0,2007,2010,2010,2007
L08-1491,-1,0.0,-1,,2008,2008,
W10-4142,0.0,0.0,0.0,2007,2010,2010,2007
W12-0302,-1,0.0,-1,,2012,2012,
W03-1014,0.0,0.0,0.0,1998,2003,2003,1998
S13-2089,-1,0.0,-1,,2013,2013,
H01-1030,0.0,0.0,0.0,2000,2001,2001,2000
L08-1071,-1,0.0,-1,,2008,2008,
W09-1705,-1,0.0,-1,,2009,2009,
E89-1035,-1,0.0,-1,,1989,1989,
W98-0702,0.0,0.0,0.0,1995,1998,1998,1995
C02-1127,-1,0.0,-1,,2002,2002,
D09-1064,1.0,1.0,1.0,,,2009,2009
P98-1061,-1,0.0,-1,,1998,1998,
A97-1020,0.0,0.0,0.0,1995,1997,1997,1995
W98-0902,0.0,0.0,0.0,1990,1998,1998,1990
P02-1035,-1,0.0,-1,,2002,2002,
D12-1053,1.0,1.0,1.0,,,2012,2012
P06-3004,0.0,0.0,0.0,2000,2006,2006,2000
P83-1004,0.0,0.0,0.0,1982,1983,1983,1982
P98-2137,0.0,0.0,0.0,1997,1998,1998,1997
W09-3707,0.0,0.0,0.0,2008,2009,2009,2008
P03-1014,0.0,0.0,0.0,2002,2003,2003,2002
W02-2007,0.0,0.0,0.0,1999,2002,2002,1999
W10-0902,0.0,0.0,0.0,2009,2010,2010,2009
W04-0702,0.0,0.0,0.0,1993,2004,2004,1993
C10-1065,0.0,0.0,0.0,2008,2010,2010,2008
P06-2028,-1,0.0,-1,,2006,2006,
D13-1202,1.0,1.0,1.0,,,2013,2013
P08-2049,-1,0.0,-1,,2008,2008,
W97-0508,0.0,0.0,0.0,1995,1997,1997,1995
N12-1031,-1,0.0,-1,,2012,2012,
C04-1121,0.0,0.0,0.0,1996,2004,2004,1996
W09-2005,0.0,0.0,0.0,1998,2009,2009,1998
W02-0103,0.0,0.0,0.0,1993,2002,2002,1993
W03-0104,0.0,0.0,0.0,1998,2003,2003,1998
W11-1417,1.0,1.0,1.0,,,2011,2011
L08-1190,0.0,0.0,0.0,2001,2008,2008,2001
P85-1003,-1,0.0,-1,,1985,1985,
P12-2005,-1,0.0,-1,,2012,2012,
A97-2007,-1,0.0,-1,,1997,1997,
