id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
H92-1082,-1,0.0,-1,,Douglas B Paul,Douglas B Paul,
P95-1045,-1,0.0,-1,,Jean Michel Grandchamp,Jean Michel Grandchamp,
W06-1101,0.0,0.0,0.0,Distances John Nerbonne,John Nerbonne|Erhard W Hinrichs,John Nerbonne|Erhard W Hinrichs,Distances John Nerbonne
W10-1412,0.0,0.0,0.0,Yoav Goldberg And Michael Elhadad,Yoav Goldberg|Michael Elhadad,Yoav Goldberg|Michael Elhadad,Yoav Goldberg And Michael Elhadad
W04-1005,-1,0.0,-1,,Terry Copeck|Stan Szpakowicz,Terry Copeck|Stan Szpakowicz,
P08-1089,-1,0.0,-1,,Shiqi Zhao|Haifeng Wang|Ting Liu|Sheng Li,Shiqi Zhao|Haifeng Wang|Ting Liu|Sheng Li,
W11-0207,-1,0.0,-1,,Asma Ben Abacha|Pierre Zweigenbaum,Asma Ben Abacha|Pierre Zweigenbaum,
P98-1103,0.0,0.0,0.0,Systems Kristiina Jokinen And Hideki Tanaka And Akio Yokoo,Kristiina Jokinen|Hideki Tanaka|Akio Yokoo,Kristiina Jokinen|Hideki Tanaka|Akio Yokoo,Systems Kristiina Jokinen And Hideki Tanaka And Akio Yokoo
L08-1498,-1,0.0,-1,,Breanna Gillies|Nurit Dekel|Lynette Melnar|Herbert Tropf|Eric Sanders|Asunción Moreno|Niklas Paulsson,Eric Sanders|Asunción Moreno|Herbert Tropf|Lynette Melnar|Nurit Dekel|Breanna Gillies|Niklas Paulsson,
P09-2064,0.0,0.0,0.0,Labeling|Weiwei Sun And Zhifang Sui And Meng Wang,Weiwei Sun|Zhifang Sui|Meng Wang,Weiwei Sun|Zhifang Sui|Meng Wang,Labeling|Weiwei Sun And Zhifang Sui And Meng Wang
H89-1013,0.0,0.0,0.0,Ralph M Weischedel|Robert J Bobrow|Lance Ramshaw Damaris Ayuso,Ralph M Weischedel|Robert J Bobrow|Damaris M Ayuso|Lance A Ramshaw,Ralph M Weischedel|Robert J Bobrow|Damaris M Ayuso|Lance A Ramshaw,Ralph M Weischedel|Robert J Bobrow|Lance Ramshaw Damaris Ayuso
W09-3511,0.5,0.3333333333333333,0.4,Yan Song Chunyu Kit,Yan Song|Chunyu Kitt,Yan Song|Chunyu Kitt|Xiao Chen,Yan Song Chunyu Kit|Xiao Chen
D07-1011,0.0,0.0,0.0,Gatt And Kees van Deemter,Albert Gatt|Kees van Deemter,Albert Gatt|Kees van Deemter,Gatt And Kees van Deemter
W07-0802,-1,0.0,-1,,Ali Dada,Ali Dada,
P13-1112,-1,0.0,-1,,Ryo Nagata|Edward Whittaker,Ryo Nagata|Edward Whittaker,
N04-4009,0.5,0.25,0.3333333333333333,Pronoun Interpretation,Douglas E Appelt|Lara Taylor|Aleksandr Simma,Andrew Kehler|Douglas E Appelt|Lara Taylor|Aleksandr Simma,Pronoun Interpretation|Andrew Kehler
W10-4134,-1,0.0,-1,,Hua Ping Zhang|Jian Gao|Qian Mo|He Yan Huang,Hua Ping Zhang|Jian Gao|Qian Mo|He Yan Huang,
P06-2032,-1,0.0,-1,,Claire Gardent|Yannick Parmentier,Claire Gardent|Yannick Parmentier,
I05-6010,-1,0.0,-1,,Kristina Spranger,Kristina Spranger,
W10-3305,-1,0.0,-1,,Tim vor der Bruck,Tim vor der Bruck,
P11-1090,-1,0.0,-1,,Jason Naradowsky|Kristina Toutanova,Jason Naradowsky|Kristina Toutanova,
S13-2076,-1,0.0,-1,,Alexandra Balahur,Alexandra Balahur,
W10-2803,-1,0.0,-1,,Katrin Erk,Katrin Erk,
W04-2326,-1,0.0,-1,,Diane J Litman|Kate Forbes Riley,Diane J Litman|Kate Forbes Riley,
W09-1302,0.0,0.0,0.0,Jonathan L Lustgarten|Wendy W Chapman,Wendy Chapman|John Dowling|Danielle Mowery|Jonathan Lustgarten|Henk Harkema,Danielle Mowery|Henk Harkema|John Dowling|Jonathan Lustgarten|Wendy Chapman,Jonathan L Lustgarten|Wendy W Chapman
W10-3007,0.0,0.0,0.0,Erik Velldal And Lilja Øvrelid ♠ ♣ And Stephan Oepen,Erik Velldal|Lilja Øvrelid|Stephan Oepen,Erik Velldal|Lilja Øvrelid|Stephan Oepen,Erik Velldal And Lilja Øvrelid ♠ ♣ And Stephan Oepen
C65-1028,-1,0.0,-1,,Harold R Vandenburgh,Harold R Vandenburgh,
N06-4003,-1,0.0,-1,,Satanjeev Banerjee|Alexander I Rudnicky,Satanjeev Banerjee|Alexander I Rudnicky,
D10-1089,-1,0.0,-1,,Pawel Mazur|Robert Dale,Pawel Mazur|Robert Dale,
W06-1623,0.0,0.0,0.0,Graphs|Philip Bramsen Pawan|Deshpande Yoong Keok Lee Regina Barzilay,Philip Bramsen|Pawan Deshpande|Yoong Keok Lee|Regina Barzilay,Philip Bramsen|Pawan Deshpande|Yoong Keok Lee|Regina Barzilay,Graphs|Philip Bramsen Pawan|Deshpande Yoong Keok Lee Regina Barzilay
H91-1048,-1,0.0,-1,,Steve Austin|John Makhoul|Richard M Schwartz|George Zavaliagkos,Steve Austin|John Makhoul|Richard M Schwartz|George Zavaliagkos,
P10-1143,-1,0.0,-1,,Cosmin Adrian Bejan|Sanda M Harabagiu,Cosmin Adrian Bejan|Sanda M Harabagiu,
P12-2032,-1,0.0,-1,,Apoorv Agarwal|Adinoyi Omuya|Aaron Harnly|Owen Rambow,Apoorv Agarwal|Adinoyi Omuya|Aaron Harnly|Owen Rambow,
N07-1036,-1,0.0,-1,,Shaolin Qu|Joyce Chai,Shaolin Qu|Joyce Chai,
W10-1909,0.0,0.0,0.0,Casey|M Bergman,Martin Gerner|Goran Nenadić|Casey M Bergman,Martin Gerner|Goran Nenadić|Casey M Bergman,Casey|M Bergman
C96-1032,0.0,0.0,0.0,Miriam Butt And Christian Fortmann And Christian Rohrer,Miriam Butt|Christian Fortmann|Christian Rohrer,Miriam Butt|Christian Fortmann|Christian Rohrer,Miriam Butt And Christian Fortmann And Christian Rohrer
W13-2804,-1,0.0,-1,,Annette Rios Gonzales|Anne Göhring,Annette Rios Gonzales|Anne Göhring,
W11-2209,-1,0.0,-1,,Nathalie Camelin|Dominique Quadri|Stéphane Huet|Boris Detienne|Fabrice Lefèvre,Nathalie Camelin|Boris Detienne|Stéphane Huet|Dominique Quadri|Fabrice Lefèvre,
W08-0106,-1,0.0,-1,,Greg J Mills|Patrick G T Healey,Greg J Mills|Patrick G T Healey,
P05-1007,-1,0.0,-1,,Barbara Di Eugenio|Dan Yu|Davide Fossati|Susan M Haller|Michael Glass,Barbara Di Eugenio|Davide Fossati|Dan Yu|Susan M Haller|Michael Glass,
M93-1023,0.0,0.0,0.0,J Peterson,Joseph McCarthy|Claire Cardie|Stephen Soderland|Fangfang Feng|Wendy G Lehnert|Jill Peterson|Ellen Riloff,Wendy G Lehnert|Joseph McCarthy|Stephen Soderland|Ellen Riloff|Claire Cardie|Jill Peterson|Fangfang Feng,J Peterson
W02-1209,0.0,0.0,0.0,Chan Shiu Tong Lu Qin,Qin Lu|Shiu Tong Chan|Yin Li|Ngai Ling Li,Qin Lu|Shiu Tong Chan|Yin Li|Ngai Ling Li,Chan Shiu Tong Lu Qin
W06-1802,0.0,0.0,0.0,Question Answering Gosse Bouma Information,Gosse Bouma,Gosse Bouma,Question Answering Gosse Bouma Information
P04-3017,0.6666666666666666,0.5,0.5714285714285715,Yusuke Miyao,Yusuke Miyao|Jun ichi Tsujii,Akane Yakushiji|Yuka Tateisi|Yusuke Miyao|Jun ichi Tsujii,Akane Yakushiji|Yuka Tateisi|Yusuke Miyao
W04-2706,0.0,0.0,0.0,Hellwig Kunze,Petr Sgall|Jarmila Panevova|Eva Hajicová,Petr Sgall|Jarmila Panevova|Eva Hajicová,Hellwig Kunze
I08-4017,-1,0.0,-1,,Hai Zhao|Chunyu Kitt,Hai Zhao|Chunyu Kitt,
P09-2077,-1,0.0,-1,,Eva Banik,Eva Banik,
C08-1041,-1,0.0,-1,,Zhongjun He|Qun Liu|Shouxun Lin,Zhongjun He|Qun Liu|Shouxun Lin,
C08-1069,-1,0.0,-1,,Takuya Matsuzaki|Jun ichi Tsujii,Takuya Matsuzaki|Jun ichi Tsujii,
P08-1078,0.5,0.25,0.3333333333333333,Roy Bar Ido Dagan,Ido Dagan|Roy Bar Haim|Jacob Goldberger,Idan Szpektor|Ido Dagan|Roy Bar Haim|Jacob Goldberger,Idan Szpektor|Roy Bar Ido Dagan
C08-1087,0.0,0.0,0.0,Dragomir R Radev,Vahed Qazvinian|Dragomir R Radev,Vahed Qazvinian|Dragomir R Radev,Dragomir R Radev
P06-1075,-1,0.0,-1,,Jiang Zhu|Haifeng Wang,Jiang Zhu|Haifeng Wang,
P99-1061,-1,0.0,-1,,Bernd Kiefer|Hans Ulrich Krieger|John Carroll|Robert Malouf,Bernd Kiefer|Hans Ulrich Krieger|John Carroll|Robert Malouf,
W10-2707,-1,0.0,-1,,Cameron Smith|Raúl Santos de la Cámara|Marc Cavazza|Stephen G Pulman|Johan Boye,Stephen G Pulman|Johan Boye|Marc Cavazza|Cameron Smith|Raúl Santos de la Cámara,
W05-0306,-1,0.0,-1,,Takashi Inui|Manabu Okumura,Takashi Inui|Manabu Okumura,
E95-1016,-1,0.0,-1,,Francesc Ribas Framis,Francesc Ribas Framis,
W04-0819,0.0,0.0,0.0,Adrian Bejan|Paul Mor Alessandro Moschitti|Gabriel Nicolae And Arescu,Alessandro Moschitti|Cosmin Adrian Bejan|Paul Morarescu|Gabriel Nicolae|Sanda M Harabagiu,Cosmin Adrian Bejan|Alessandro Moschitti|Paul Morarescu|Gabriel Nicolae|Sanda M Harabagiu,Adrian Bejan|Paul Mor Alessandro Moschitti|Gabriel Nicolae And Arescu
E06-1030,-1,0.0,-1,,Vinci Liu|James R Curran,Vinci Liu|James R Curran,
L08-1039,-1,0.0,-1,,Stephen Boxwell|Michael White,Stephen Boxwell|Michael White,
P95-1056,-1,0.0,-1,,Mettina Veenstra,Mettina Veenstra,
P11-1152,-1,0.0,-1,,Hinrich Schütze,Hinrich Schütze,
W13-2248,-1,0.0,-1,,Ngoc Quang Luong|Benjamin Lecouteux|Laurent Besacier,Ngoc Quang Luong|Benjamin Lecouteux|Laurent Besacier,
P09-1031,0.0,0.0,0.0,Induction Hui Yang,Hui Yang|James P Callan,Hui Yang|James P Callan,Induction Hui Yang
P08-1046,1.0,1.0,1.0,,,Mark Johnson,Mark Johnson
D10-1028,-1,0.0,-1,,Eric Hardisty|Jordan Boyd Graber|Philip Resnik,Eric Hardisty|Jordan Boyd Graber|Philip Resnik,
L08-1458,-1,0.0,-1,,Valeria Quochi|Basilio Calderone,Valeria Quochi|Basilio Calderone,
L08-1206,0.0,0.0,0.0,Nancy Ide Tommaso Caselli|Roberto,Tommaso Caselli|Nancy M Ide|Roberto Bartolini,Tommaso Caselli|Nancy M Ide|Roberto Bartolini,Nancy Ide Tommaso Caselli|Roberto
E99-1033,0.0,0.0,0.0,Daniel S Paiva,Daniel S Paiva,Daniel S Paiva,Daniel S Paiva
W97-0805,0.0,0.0,0.0,Bernardo Magnini And Carlo Strapparava Alessandro Artale,Alessandro Artale|Bernardo Magnini|Carlo Strapparava,Alessandro Artale|Bernardo Magnini|Carlo Strapparava,Bernardo Magnini And Carlo Strapparava Alessandro Artale
W12-1516,-1,0.0,-1,,Saad Mahamood|Ehud Reiter,Saad Mahamood|Ehud Reiter,
D08-1099,0.25,0.25,0.25,Answering|Richard C Wang|And Eric Nyberg William W. Cohen,Richard C Wang|William W Cohen|Eric H Nyberg,Richard C Wang|Nico Schlaefer|William W Cohen|Eric H Nyberg,Answering|Richard C Wang|Nico Schlaefer|And Eric Nyberg William W. Cohen
P13-4026,0.0,0.0,0.0,Heritage|Nikolaos Aletras Collections Eneko Agirre|Aitor Soroa ∗. And Mark Stevenson Mark Hall,Eneko Agirre|Paul Clough|Paula Goodale|Mark Hall|Aitor Soroa|Nikolaos Aletras|Mark Stevenson|Samuel Fernando,Eneko Agirre|Nikolaos Aletras|Paul Clough|Samuel Fernando|Paula Goodale|Mark Hall|Aitor Soroa|Mark Stevenson,Heritage|Nikolaos Aletras Collections Eneko Agirre|Aitor Soroa ∗. And Mark Stevenson Mark Hall
W13-1012,0.0,0.0,0.0,Carlos M Zapata|Jaramillo Diego|A,Bell Manrique Losada|Carlos M Zapata Jaramillo|Diego A Burgos,Bell Manrique Losada|Carlos M Zapata Jaramillo|Diego A Burgos,Carlos M Zapata|Jaramillo Diego|A
W00-1017,0.0,0.0,0.0,Systems Mikio Nakano|Norihito Yasuda Noboru Miyazaki,Kohji Dohsaka|Akira Sugiyama|Noboru Miyazaki|Mikio Nakano|Jun Ichi Hirasawa|Kiyoaki Aikawa|Norihito Yasuda,Mikio Nakano|Noboru Miyazaki|Norihito Yasuda|Akira Sugiyama|Jun Ichi Hirasawa|Kohji Dohsaka|Kiyoaki Aikawa,Systems Mikio Nakano|Norihito Yasuda Noboru Miyazaki
P09-1067,-1,0.0,-1,,Zhifei Li|Jason M Eisner|Sanjeev P Khudanpur,Zhifei Li|Jason M Eisner|Sanjeev P Khudanpur,
P79-1028,0.5,1.0,0.6666666666666666,Education Abstract,,Gerhard Fischer,Education Abstract|Gerhard Fischer
P10-2027,-1,0.0,-1,,Narges Sharif Razavian|Stephan Vogel,Narges Sharif Razavian|Stephan Vogel,
D12-1105,0.0,0.0,0.0,David Hall And Dan Klein,David Hall|Dan Klein,David Hall|Dan Klein,David Hall And Dan Klein
W13-3408,-1,0.0,-1,,Apoorv Agarwal|Caitlin Trainor,Apoorv Agarwal|Caitlin Trainor,
P82-1003,0.0,0.0,0.0,Douglas B Moran,Douglas B Moran,Douglas B Moran,Douglas B Moran
W12-3207,-1,0.0,-1,,Vidas Daudaravicius,Vidas Daudaravicius,
W12-3141,-1,0.0,-1,,Guillaume Wisniewski|Hai Son Le|Aurèlien Max|Artem Sokolov|Alexandre Allauzen|Thomas Lavergne|François Yvon|Li Gong|Marianna Apidianaki,Hai Son Le|Thomas Lavergne|Alexandre Allauzen|Marianna Apidianaki|Li Gong|Aurèlien Max|Artem Sokolov|Guillaume Wisniewski|François Yvon,
C96-2105,-1,0.0,-1,,Andre Kempe|Lauri Karttunen,Andre Kempe|Lauri Karttunen,
E12-1084,-1,0.0,-1,,Remi Trijp,Remi Trijp,
W06-3110,0.0,0.0,0.0,Translation Richard Zens And Hermann Ney,Richard Zens|Hermann Ney,Richard Zens|Hermann Ney,Translation Richard Zens And Hermann Ney
P09-2009,-1,0.0,-1,,Navanath Saharia|Dhrubajyoti Das|Utpal Sharma|Jugal K Kalita,Navanath Saharia|Dhrubajyoti Das|Utpal Sharma|Jugal K Kalita,
W04-1016,-1,0.0,-1,,Daumé|Hal III|Daniel Marcu,Daumé|Hal III|Daniel Marcu,
N04-1004,-1,0.0,-1,,Jacob Eisenstein|C Mario Christoudias,Jacob Eisenstein|C Mario Christoudias,
I05-1082,-1,0.0,-1,,Su Nam Kim|Timothy Baldwin,Su Nam Kim|Timothy Baldwin,
W12-6205,-1,0.0,-1,,Katina Bontcheva,Katina Bontcheva,
N12-3009,-1,0.0,-1,,Amjad Abu Jbara|Ahmed Hassan|Dragomir Radev,Amjad Abu Jbara|Ahmed Hassan|Dragomir Radev,
W13-3524,-1,0.0,-1,,Jürgen Broß|Heiko Ehrig,Jürgen Broß|Heiko Ehrig,
J07-1006,0.0,0.0,0.0,Donia Scott,Catalina Hallett|Donia R Scott|Richard Power,Catalina Hallett|Donia R Scott|Richard Power,Donia Scott
D10-1069,0.0,0.0,0.0,Parsing|Pi -. Chuan Chang Slav Petrov,Slav Petrov|Pi Chuan Chang|Michael Ringgaard|Hiyan Alshawi,Slav Petrov|Pi Chuan Chang|Michael Ringgaard|Hiyan Alshawi,Parsing|Pi -. Chuan Chang Slav Petrov
W00-1207,-1,0.0,-1,,Andi Wu|Zixin Jiang,Andi Wu|Zixin Jiang,
C10-1030,-1,0.0,-1,,Markus Dickinson,Markus Dickinson,
N10-1053,0.0,0.0,0.0,Mark Stevenson And Yikun Guo,Mark Stevenson|Yikun Guo,Mark Stevenson|Yikun Guo,Mark Stevenson And Yikun Guo
W09-3022,-1,0.0,-1,,Arnaud Rykner|Marie Garnier|Camille Albert|Patrick Saint Dizier|Laurie Buscail,Camille Albert|Laurie Buscail|Marie Garnier|Arnaud Rykner|Patrick Saint Dizier,
C88-2112,0.5,0.5,0.5,Approach Walter|Michael Dyer,Walter Read|Michael G Dyer,Walter Read|Alex Quilici|John Reeves|Michael G Dyer,Approach Walter|Alex Quilici|John Reeves|Michael Dyer
W06-3711,0.0,0.0,0.0,Charles Prosser Deng|Wei Zhang And Laurent Besacier|T,Ruhi Sarikaya|Wei Zhang|Yuqing Gao|Mohamed Afify|Charles Prosser|Bowen Zhou|Yonggang Deng|Laurent Besacier|Wei Zhong Zhu|Hong Kwang Kuo,Yuqing Gao|Bowen Zhou|Ruhi Sarikaya|Mohamed Afify|Hong Kwang Kuo|Wei Zhong Zhu|Yonggang Deng|Charles Prosser|Wei Zhang|Laurent Besacier,Charles Prosser Deng|Wei Zhang And Laurent Besacier|T
P07-2003,0.0,0.0,0.0,Takahiro Ikeda Akitoshi Okumura,Shinichi Ando|Akitoshi Okumura|Takahiro Ikeda|Toshihiro Nishizawa|Fumihiro Adachi,Akitoshi Okumura|Takahiro Ikeda|Toshihiro Nishizawa|Shinichi Ando|Fumihiro Adachi,Takahiro Ikeda Akitoshi Okumura
P08-2068,-1,0.0,-1,,Qi Sun|Runxin Li|Dingsheng Luo|Xihong Wu,Qi Sun|Runxin Li|Dingsheng Luo|Xihong Wu,
W06-0702,-1,0.0,-1,,Anna Kazantseva|Stan Szpakowicz,Anna Kazantseva|Stan Szpakowicz,
W06-3803,-1,0.0,-1,,Michael Gamon,Michael Gamon,
W09-3827,-1,0.0,-1,,Joachim Wagner|Jennifer Foster,Joachim Wagner|Jennifer Foster,
J02-3002,0.0,0.0,0.0,Etc Andrei Mikheev Capitalized Words,Andrei Mikheev,Andrei Mikheev,Etc Andrei Mikheev Capitalized Words
S13-2012,-1,0.0,-1,,Nate Chambers,Nate Chambers,
C88-2145,-1,0.0,-1,,C H Van Schooneveld,C H Van Schooneveld,
W04-1122,-1,0.0,-1,,Zhiyong Luo|Rou Song,Zhiyong Luo|Rou Song,
H89-2009,0.2,0.16666666666666666,0.1818181818181818,Deborah Dahl|Catherine N Ball|Lewis M Norton|Marcia Linebarger Carl Weir,Deborah A Dahl|Carl Weir|Marcia C Linebarger|Lewis M Norton|Catherine N Ball,Catherine N Ball|Deborah A Dahl|Lewis M Norton|Lynette Hirschman|Carl Weir|Marcia C Linebarger,Catherine N Ball|Deborah Dahl|Lewis M Norton|Lynette Hirschman|Marcia Linebarger Carl Weir
W00-0104,-1,0.0,-1,,Noriko Tomuro,Noriko Tomuro,
N07-2031,0.0,0.0,0.0,Paula S Newman,P S Newman,P S Newman,Paula S Newman
W04-0101,-1,0.0,-1,,Andrew Wedel,Andrew Wedel,
W06-0402,0.5,0.3333333333333333,0.4,Languages,Stefan Banjevic|Michael Demko,Gerald Penn|Stefan Banjevic|Michael Demko,Languages|Gerald Penn
W08-2127,-1,0.0,-1,,Hai Zhao|Chunyu Kitt,Hai Zhao|Chunyu Kitt,
W09-3932,0.0,0.0,0.0,Dialogues Kohji Dohsaka|Ryuichiro Higashinaka And Yasuhiro Minami And Eisaku Maeda,Ryuichiro Higashinaka|Kohji Dohsaka|Yasuhiro Minami|Ryota Asai|Eisaku Maeda,Kohji Dohsaka|Ryota Asai|Ryuichiro Higashinaka|Yasuhiro Minami|Eisaku Maeda,Dialogues Kohji Dohsaka|Ryuichiro Higashinaka And Yasuhiro Minami And Eisaku Maeda
C08-1093,0.0,0.0,0.0,Expansion|Stefan Riezler And Yi Liu And Alexander Vasserman,Stefan Riezler|Yi Liu|Alexander Vasserman,Stefan Riezler|Yi Liu|Alexander Vasserman,Expansion|Stefan Riezler And Yi Liu And Alexander Vasserman
S10-1051,-1,0.0,-1,,Guofu Li|Alejandra Lopez Fernandez|Tony Veale,Guofu Li|Alejandra Lopez Fernandez|Tony Veale,
C94-2148,-1,0.0,-1,,Miroslav Martinovic,Miroslav Martinovic,
P12-1046,0.5,0.5,0.5,Hiroyuki Shindo|Akinori Fujino,Hiroyuki Shindo|Akinori Fujino,Hiroyuki Shindo|Yusuke Miyao|Akinori Fujino|Masaaki Nagata,Hiroyuki Shindo|Yusuke Miyao|Akinori Fujino|Masaaki Nagata
P10-1096,-1,0.0,-1,,Elif Yamangil|Stuart M Shieber,Elif Yamangil|Stuart M Shieber,
A00-2035,-1,0.0,-1,,Andrei Mikheev,Andrei Mikheev,
W09-0210,-1,0.0,-1,,Andreas Vlachos|Anna Korhonen|Zoubin Ghahramani,Andreas Vlachos|Anna Korhonen|Zoubin Ghahramani,
P10-3004,-1,0.0,-1,,Federico Sangati,Federico Sangati,
P93-1011,-1,0.0,-1,,Massimo Poesio,Massimo Poesio,
W13-1504,0.0,0.0,0.0,Michael Flor Beata Beigman Klebanov|Kathleen M Sheehan,Michael Flor|Beata Beigman Klebanov|Kathleen M Sheehan,Michael Flor|Beata Beigman Klebanov|Kathleen M Sheehan,Michael Flor Beata Beigman Klebanov|Kathleen M Sheehan
W03-2114,-1,0.0,-1,,Oliver Lemon|Lawrence Cavedon|Barbara Kelly,Oliver Lemon|Lawrence Cavedon|Barbara Kelly,
W04-3002,0.0,0.0,0.0,Language Understanding Chai Wutiwiwatchai And Sadaoki Furui,Chai Wutiwiwatchai|Sadaoki Furui,Chai Wutiwiwatchai|Sadaoki Furui,Language Understanding Chai Wutiwiwatchai And Sadaoki Furui
H92-1081,-1,0.0,-1,,Douglas B Paul,Douglas B Paul,
W12-2034,-1,0.0,-1,,Antal van den Bosch|Peter Berck,Antal van den Bosch|Peter Berck,
W02-1303,0.0,0.0,0.0,Mikhail J Atallah,Mikhail J Atallah|Christian F Hempelmann|Katrina E Triezenberg|Victor Raskin|Sergei Nirenburg,Victor Raskin|Sergei Nirenburg|Mikhail J Atallah|Christian F Hempelmann|Katrina E Triezenberg,Mikhail J Atallah
N12-1003,0.5,0.25,0.3333333333333333,Org,Nitin Madnani|Michael Heilman|Joel Tetreault,Nitin Madnani|Michael Heilman|Joel Tetreault|Martin Chodorow,Org|Martin Chodorow
W13-3204,-1,0.0,-1,,Henning Sperr|Jan Niehues|Alex Waibel,Henning Sperr|Jan Niehues|Alex Waibel,
N06-1046,-1,0.0,-1,,Regina Barzilay|Mirella Lapata,Regina Barzilay|Mirella Lapata,
W99-0310,0.0,0.0,0.0,Vito Pirrelli Claudia Soria,Claudia Soria|Vito Pirrelli,Claudia Soria|Vito Pirrelli,Vito Pirrelli Claudia Soria
P09-1041,-1,0.0,-1,,Gregory Druck|Gideon S Mann|Andrew McCallum,Gregory Druck|Gideon S Mann|Andrew McCallum,
W98-0610,0.0,0.0,0.0,Judith Klavans|Yael Ravin|David K Evans|Luis Gravano And,Nina Wacholder,Nina Wacholder,Judith Klavans|Yael Ravin|David K Evans|Luis Gravano And
W06-2916,-1,0.0,-1,,David J Brooks,David J Brooks,
W02-0602,-1,0.0,-1,,Matthew Snover|Gaja E Jarosz|Michael R Brent,Matthew Snover|Gaja E Jarosz|Michael R Brent,
S13-2017,-1,0.0,-1,,Tim Van de Cruys|Stergos Afantenos|Philippe Muller,Tim Van de Cruys|Stergos Afantenos|Philippe Muller,
W10-2206,-1,0.0,-1,,Jelena Prokić|Tim Van de Cruys,Jelena Prokić|Tim Van de Cruys,
W10-2804,-1,0.0,-1,,Georgiana Dinu|Grzegorz Chrupała,Georgiana Dinu|Grzegorz Chrupała,
M95-1002,-1,0.0,-1,,Beth M Sundheim,Beth M Sundheim,
C08-1128,0.0,0.0,0.0,Jia Xu|Jianfeng Gao|Hermann Ney Kristina Toutanova,Jia Xu|Jianfeng Gao|Kristina Toutanova|Hermann Ney,Jia Xu|Jianfeng Gao|Kristina Toutanova|Hermann Ney,Jia Xu|Jianfeng Gao|Hermann Ney Kristina Toutanova
E09-3009,-1,0.0,-1,,George Tsatsaronis|Vicky Panagiotopoulou,George Tsatsaronis|Vicky Panagiotopoulou,
P11-1125,0.0,0.0,0.0,Forest Taro Watanabe And Eiichiro Sumita,Taro Watanabe|Eiichiro Sumita,Taro Watanabe|Eiichiro Sumita,Forest Taro Watanabe And Eiichiro Sumita
C08-1145,-1,0.0,-1,,Simon Zwarts|Mark Dras,Simon Zwarts|Mark Dras,
W02-0709,0.5,0.3333333333333333,0.4,And Taiyi Huang Bo Xu,Bo Xu|Taiyi Huang,Chengqing Zong|Bo Xu|Taiyi Huang,Chengqing Zong|And Taiyi Huang Bo Xu
P12-1021,0.3333333333333333,0.3333333333333333,0.3333333333333333,Approach|And Karen Livescu Joseph Keshet,Joseph Keshet|Karen Livescu,Hao Tang|Joseph Keshet|Karen Livescu,Approach|Hao Tang|And Karen Livescu Joseph Keshet
W12-2102,0.0,0.0,0.0,Michael Thaul Lehrman Cecilia Ovesdotter Alm|Rubén A,Michael Thaul Lehrman|Cecilia Ovesdotter Alm|Ruben A Proano,Michael Thaul Lehrman|Cecilia Ovesdotter Alm|Ruben A Proano,Michael Thaul Lehrman Cecilia Ovesdotter Alm|Rubén A
W08-2206,0.0,0.0,0.0,A. Meta-Study Irene,Irene Cramer,Irene Cramer,A. Meta-Study Irene
P11-1159,-1,0.0,-1,,Yuval Marton|Nizar Habash|Owen Rambow,Yuval Marton|Nizar Habash|Owen Rambow,
W08-2210,-1,0.0,-1,,Lionel Fontan|Patrick Saint Dizier,Lionel Fontan|Patrick Saint Dizier,
E89-1008,-1,0.0,-1,,Jonathan Calder,Jonathan Calder,
P07-1071,-1,0.0,-1,,Ronan Collobert|Jason Weston,Ronan Collobert|Jason Weston,
W11-1511,0.0,0.0,0.0,Sravana@cs. Uchicago. Edu Kevin Knight,Sravana Reddy|Kevin Knight,Sravana Reddy|Kevin Knight,Sravana@cs. Uchicago. Edu Kevin Knight
E09-1023,-1,0.0,-1,,Markus Dickinson,Markus Dickinson,
W12-3201,-1,0.0,-1,,Dragomir Radev|Amjad Abu Jbara,Dragomir Radev|Amjad Abu Jbara,
W04-3211,0.0,0.0,0.0,Rodney D Nielsen,Rodney D Nielsen|Sameer S Pradhan,Rodney D Nielsen|Sameer S Pradhan,Rodney D Nielsen
P09-1019,-1,0.0,-1,,Shankar Kumar|Wolfgang Macherey|Chris Dyer|Franz Josef Och,Shankar Kumar|Wolfgang Macherey|Chris Dyer|Franz Josef Och,
A00-2018,-1,0.0,-1,,Eugene Charniak,Eugene Charniak,
P08-1043,-1,0.0,-1,,Yoav Goldberg|Reut Tsarfaty,Yoav Goldberg|Reut Tsarfaty,
N10-1026,-1,0.0,-1,,Arun Ahuja|Doug Downey,Arun Ahuja|Doug Downey,
D07-1124,-1,0.0,-1,,Prashanth Mannem,Prashanth Mannem,
C96-2185,-1,0.0,-1,,Seongyong Kim|Key Sun Choi,Seongyong Kim|Key Sun Choi,
P13-2077,-1,0.0,-1,,Xipeng Qiu|Le Tian|Xuanjing Huang,Xipeng Qiu|Le Tian|Xuanjing Huang,
W06-1403,-1,0.0,-1,,Michael White,Michael White,
N09-1005,-1,0.0,-1,,Sujith Ravi|Kevin Knight,Sujith Ravi|Kevin Knight,
H01-1026,0.0,0.0,0.0,And Martha Palmer David Chiang,Fu Dong Chiou|David Chiang|Martha Palmer,Fu Dong Chiou|David Chiang|Martha Palmer,And Martha Palmer David Chiang
