id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W07-1205,-1,0.0,-1,,deep grammars in a tree labeling approach to syntax based statistical machine translation,deep grammars in a tree labeling approach to syntax based statistical machine translation,
W00-0407,0.0,0.0,0.0,evaluation of phrase representation summarization based on information retrieval task mamiko,evaluation of phrase representation summarization based on information retrieval task,evaluation of phrase representation summarization based on information retrieval task,evaluation of phrase representation summarization based on information retrieval task mamiko
N07-2033,-1,0.0,-1,,advances in the cmu interact arabic gale transcription system,advances in the cmu interact arabic gale transcription system,
W12-1006,-1,0.0,-1,,ontology based incremental annotation of characters in folktales,ontology based incremental annotation of characters in folktales,
H89-2021,0.0,0.0,0.0,read speech live session complete live session clean speech live session read version,evaluating spoken language interaction,evaluating spoken language interaction,read speech live session complete live session clean speech live session read version
D07-1034,-1,0.0,-1,,extending a thesaurus in the pan chinese context,extending a thesaurus in the pan chinese context,
N10-1024,-1,0.0,-1,,cheap fast and good enough automatic speech recognition with non expert transcription,cheap fast and good enough automatic speech recognition with non expert transcription,
P08-1011,-1,0.0,-1,,measure word generation for english chinese smt systems,measure word generation for english chinese smt systems,
W06-3602,-1,0.0,-1,,efficient dynamic programming search algorithms for phrase based smt,efficient dynamic programming search algorithms for phrase based smt,
W10-3808,-1,0.0,-1,,arabic morpho syntactic feature disambiguation in a translation context,arabic morpho syntactic feature disambiguation in a translation context,
I05-2037,-1,0.0,-1,,restoring an elided entry word in a sentence for encyclopedia qa system,restoring an elided entry word in a sentence for encyclopedia qa system,
W09-3203,-1,0.0,-1,,bipartite spectral graph partitioning to co cluster varieties and sound correspondences in dialectology,bipartite spectral graph partitioning to co cluster varieties and sound correspondences in dialectology,
P07-3016,-1,0.0,-1,,clustering hungarian verbs on the basis of complementation patterns,clustering hungarian verbs on the basis of complementation patterns,
I05-3004,-1,0.0,-1,,chinese classifier assignment using svms,chinese classifier assignment using svms,
C96-2204,0.0,0.0,0.0,constructing verb semantic classes for french methods and,constructing verb semantic classes for french methods and evaluation,constructing verb semantic classes for french methods and evaluation,constructing verb semantic classes for french methods and
W00-0110,0.0,0.0,0.0,similarities and differences among semantic behaviors of japanese adnominal,similarities and differences among semantic behaviors of japanese adnominal constituents,similarities and differences among semantic behaviors of japanese adnominal constituents,similarities and differences among semantic behaviors of japanese adnominal
W01-1410,-1,0.0,-1,,machine translation with grammar association some improvements and the loco c model,machine translation with grammar association some improvements and the loco c model,
W09-0613,-1,0.0,-1,,simplenlg a realisation engine for practical applications,simplenlg a realisation engine for practical applications,
D13-1094,-1,0.0,-1,,predicting the presence of discourse connectives,predicting the presence of discourse connectives,
P88-1028,0.0,0.0,0.0,polynomial learnability and locality of formal,polynomial learnability and locality of formal grammars,polynomial learnability and locality of formal grammars,polynomial learnability and locality of formal
P08-1094,-1,0.0,-1,,can you summarize this identifying correlates of input difficulty for multi document summarization,can you summarize this identifying correlates of input difficulty for multi document summarization,
W06-2103,-1,0.0,-1,,a quantitative approach to preposition pronoun contraction in polish,a quantitative approach to preposition pronoun contraction in polish,
P90-1007,1.0,1.0,1.0,,,transforming syntactic graphs into semantic graphs,transforming syntactic graphs into semantic graphs
P03-1009,-1,0.0,-1,,clustering polysemic subcategorization frame distributions semantically,clustering polysemic subcategorization frame distributions semantically,
W09-0507,-1,0.0,-1,,deeper spoken language understanding for man machine dialogue on broader application domains a logical alternative to concept spotting,deeper spoken language understanding for man machine dialogue on broader application domains a logical alternative to concept spotting,
W09-3741,-1,0.0,-1,,concept and relation extraction in the finance domain,concept and relation extraction in the finance domain,
D09-1006,-1,0.0,-1,,feasibility of human in the loop minimum error rate training,feasibility of human in the loop minimum error rate training,
W13-2220,-1,0.0,-1,,pre reordering for machine translation using transition based walks on dependency parse trees,pre reordering for machine translation using transition based walks on dependency parse trees,
N06-2023,0.0,0.0,0.0,speech without text using hidden markov models,summarizing speech without text using hidden markov models,summarizing speech without text using hidden markov models,speech without text using hidden markov models
N09-1059,0.0,0.0,0.0,human language technologies the 2009 annual conference of the north american chapter of the,the effect of corpus size on case frame acquisition for discourse analysis,the effect of corpus size on case frame acquisition for discourse analysis,human language technologies the 2009 annual conference of the north american chapter of the
W03-1803,-1,0.0,-1,,noun noun compound machine translation a feasibility study on shallow processing,noun noun compound machine translation a feasibility study on shallow processing,
H05-1030,-1,0.0,-1,,effective use of prosody in parsing conversational speech,effective use of prosody in parsing conversational speech,
H05-1108,-1,0.0,-1,,cross linguistic projection of role semantic information,cross linguistic projection of role semantic information,
C04-1110,-1,0.0,-1,,semantic similarity applied to spoken dialogue summarization,semantic similarity applied to spoken dialogue summarization,
W08-1404,-1,0.0,-1,,graph based keyword extraction for single document summarization,graph based keyword extraction for single document summarization,
C04-1204,0.0,0.0,0.0,deep linguistic analysis for the accurate identiﬁcation of predicate,deep linguistic analysis for the accurate identification of predicate argument relations,deep linguistic analysis for the accurate identification of predicate argument relations,deep linguistic analysis for the accurate identiﬁcation of predicate
W10-1709,-1,0.0,-1,,improved features and grammar selection for syntax based mt,improved features and grammar selection for syntax based mt,
P13-1144,-1,0.0,-1,,text driven toponym resolution using indirect supervision,text driven toponym resolution using indirect supervision,
S10-1004,0.0,0.0,0.0,semeval 2010 task 5 automatic keyphrase extraction from scientiﬁc articles,semeval 2010 task 5 automatic keyphrase extraction from scientific articles,semeval 2010 task 5 automatic keyphrase extraction from scientific articles,semeval 2010 task 5 automatic keyphrase extraction from scientiﬁc articles
W06-0905,-1,0.0,-1,,evaluating knowledge based approaches to the multilingual extension of a temporal expression normalizer,evaluating knowledge based approaches to the multilingual extension of a temporal expression normalizer,
P91-1020,0.0,0.0,0.0,a system for translating locative prepositions from,a system for translating locative prepositions from english into french,a system for translating locative prepositions from english into french,a system for translating locative prepositions from
H05-1078,-1,0.0,-1,,accurate function parsing,accurate function parsing,
W08-2004,-1,0.0,-1,,encoding tree pair based graphs in learning algorithms the textual entailment recognition case,encoding tree pair based graphs in learning algorithms the textual entailment recognition case,
P08-1064,-1,0.0,-1,,a tree sequence alignment based tree to tree translation model,a tree sequence alignment based tree to tree translation model,
W11-2162,-1,0.0,-1,,ceu upv english spanish system for wmt11,ceu upv english spanish system for wmt11,
P03-1019,0.0,0.0,0.0,a comparative study on reordering constraints in statistical machine,a comparative study on reordering constraints in statistical machine translation,a comparative study on reordering constraints in statistical machine translation,a comparative study on reordering constraints in statistical machine
W05-0610,-1,0.0,-1,,using uneven margins svm and perceptron for information extraction,using uneven margins svm and perceptron for information extraction,
W07-0902,-1,0.0,-1,,viterbi based alignment between text images and their transcripts,viterbi based alignment between text images and their transcripts,
C02-1115,-1,0.0,-1,,a maximum entropy based word sense disambiguation system,a maximum entropy based word sense disambiguation system,
P08-1001,-1,0.0,-1,,mining wiki resources for multilingual named entity recognition,mining wiki resources for multilingual named entity recognition,
P11-4004,-1,0.0,-1,,a mobile touchable application for online topic graph extraction and exploration of web content,a mobile touchable application for online topic graph extraction and exploration of web content,
S13-2031,0.0,0.0,0.0,second joint conference on lexical and computational semantics sem volume 2 seventh international workshop on semantic evaluation semeval,hltdi cl wsd using markov random fields for semeval 2013 task 10,hltdi cl wsd using markov random fields for semeval 2013 task 10,second joint conference on lexical and computational semantics sem volume 2 seventh international workshop on semantic evaluation semeval
C10-2171,-1,0.0,-1,,automatic temporal expression normalization with reference time dynamic choosing,automatic temporal expression normalization with reference time dynamic choosing,
N10-1121,-1,0.0,-1,,convolution kernels for opinion holder extraction,convolution kernels for opinion holder extraction,
P12-1041,-1,0.0,-1,,coreference semantics from web features,coreference semantics from web features,
C08-1037,-1,0.0,-1,,an algorithm for adverbial aspect shift,an algorithm for adverbial aspect shift,
W04-3245,-1,0.0,-1,,from machine translation to computer assisted translation using finite state models,from machine translation to computer assisted translation using finite state models,
W97-0125,0.0,0.0,0.0,a local grammar based approach to recognizing of proper names in korean texts jee sun nam key sun choi,a local grammar based approach to recognizing of proper names in korean texts,a local grammar based approach to recognizing of proper names in korean texts,a local grammar based approach to recognizing of proper names in korean texts jee sun nam key sun choi
P98-2218,-1,0.0,-1,,project for production of closed caption tv programs for the hearing impaired,project for production of closed caption tv programs for the hearing impaired,
I08-1069,-1,0.0,-1,,repurposing theoretical linguistic data for tool development and search,repurposing theoretical linguistic data for tool development and search,
D07-1012,0.0,0.0,0.0,proceedings of the 2007 joint conference on empirical methods in natural language processing and,a comparative evaluation of deep and shallow approaches to the automatic detection of common grammatical errors,a comparative evaluation of deep and shallow approaches to the automatic detection of common grammatical errors,proceedings of the 2007 joint conference on empirical methods in natural language processing and
N12-1091,-1,0.0,-1,,exploring semi supervised coreference resolution of medical concepts using semantic and temporal features,exploring semi supervised coreference resolution of medical concepts using semantic and temporal features,
P13-2081,-1,0.0,-1,,sentence level dialect identification in arabic,sentence level dialect identification in arabic,
P99-1004,-1,0.0,-1,,measures of distributional similarity,measures of distributional similarity,
W12-0501,-1,0.0,-1,,experiments on hybrid corpus based sentiment lexicon acquisition,experiments on hybrid corpus based sentiment lexicon acquisition,
W04-2506,-1,0.0,-1,,a novel approach to focus identification in question answering systems,a novel approach to focus identification in question answering systems,
P10-1112,-1,0.0,-1,,simple accurate parsing with an all fragments grammar,simple accurate parsing with an all fragments grammar,
D13-1119,-1,0.0,-1,,an empirical study of semi supervised chinese word segmentation using co training,an empirical study of semi supervised chinese word segmentation using co training,
W09-3309,-1,0.0,-1,,constructing an anaphorically annotated corpus with non experts assessing the quality of collaborative annotations,constructing an anaphorically annotated corpus with non experts assessing the quality of collaborative annotations,
D08-1062,-1,0.0,-1,,seeded discovery of base relations in large corpora,seeded discovery of base relations in large corpora,
N12-1051,-1,0.0,-1,,taxonomy induction using hierarchical random graphs,taxonomy induction using hierarchical random graphs,
W04-2606,-1,0.0,-1,,extended lexical semantic classification of english verbs,extended lexical semantic classification of english verbs,
W95-0111,-1,0.0,-1,,automatic suggestion of significant terms for a predefined topic,automatic suggestion of significant terms for a predefined topic,
W13-0901,-1,0.0,-1,,what metaphor identification systems can tell us about metaphor in language,what metaphor identification systems can tell us about metaphor in language,
W10-2211,-1,0.0,-1,,morpho challenge 2005 2010 evaluations and results,morpho challenge 2005 2010 evaluations and results,
P07-1007,-1,0.0,-1,,domain adaptation with active learning for word sense disambiguation,domain adaptation with active learning for word sense disambiguation,
W11-1712,0.0,0.0,0.0,selection for sentiment analysis based on content and syntax models adnan,feature selection for sentiment analysis based on content and syntax models,feature selection for sentiment analysis based on content and syntax models,selection for sentiment analysis based on content and syntax models adnan
P90-1036,0.0,0.0,0.0,an efficient parsing algorithm for tree adjoining grammars karin harbusch dfki deutsches forschungszentrum fiir kfinstliche intelligenz stuhlsatzenhausweg 3 d,an efficient parsing algorithm for tree adjoining grammars,an efficient parsing algorithm for tree adjoining grammars,an efficient parsing algorithm for tree adjoining grammars karin harbusch dfki deutsches forschungszentrum fiir kfinstliche intelligenz stuhlsatzenhausweg 3 d
W07-0713,-1,0.0,-1,,human evaluation of machine translation through binary system comparisons,human evaluation of machine translation through binary system comparisons,
D13-1054,-1,0.0,-1,,recursive autoencoders for itg based translation,recursive autoencoders for itg based translation,
W97-0309,-1,0.0,-1,,aggregate and mixed order markov models for statistical language processing,aggregate and mixed order markov models for statistical language processing,
P13-1025,-1,0.0,-1,,a computational approach to politeness with application to social factors,a computational approach to politeness with application to social factors,
W05-0908,-1,0.0,-1,,on some pitfalls in automatic evaluation and significance testing for mt,on some pitfalls in automatic evaluation and significance testing for mt,
P13-2063,-1,0.0,-1,,learning to prune context sensitive pruning for syntactic mt,learning to prune context sensitive pruning for syntactic mt,
P98-2182,-1,0.0,-1,,noun phrase co occurrence statistics for semi automatic semantic lexicon construction,noun phrase co occurrence statistics for semi automatic semantic lexicon construction,
I08-6006,-1,0.0,-1,,statistical transliteration for cross language information retrieval using hmm alignment model and crf,statistical transliteration for cross language information retrieval using hmm alignment model and crf,
W09-0630,-1,0.0,-1,,realizing the costs template based surface realisation in the graph approach to referring expression generation,realizing the costs template based surface realisation in the graph approach to referring expression generation,
W10-0705,-1,0.0,-1,,rating computer generated questions with mechanical turk,rating computer generated questions with mechanical turk,
W11-0144,-1,0.0,-1,,incremental semantic construction in a dialogue system,incremental semantic construction in a dialogue system,
W13-1403,-1,0.0,-1,,tradition and modernity in 20th century chinese poetry,tradition and modernity in 20th century chinese poetry,
W06-1518,0.0,0.0,0.0,ltag based features for semantic role,using ltag based features for semantic role labeling,using ltag based features for semantic role labeling,ltag based features for semantic role
P11-2038,-1,0.0,-1,,judging grammaticality with tree substitution grammar derivations,judging grammaticality with tree substitution grammar derivations,
W00-0712,-1,0.0,-1,,knowledge free induction of morphology using latent semantic analysis,knowledge free induction of morphology using latent semantic analysis,
W10-4231,-1,0.0,-1,,udel refining a method of named entity generation,udel refining a method of named entity generation,
W10-1313,-1,0.0,-1,,automated skimming system in response to questions for nonvisual readers,automated skimming system in response to questions for nonvisual readers,
W13-2502,0.0,0.0,0.0,bilingual lexicon extraction via pivot language and word alignment tool hong,bilingual lexicon extraction via pivot language and word alignment tool,bilingual lexicon extraction via pivot language and word alignment tool,bilingual lexicon extraction via pivot language and word alignment tool hong
W07-0702,-1,0.0,-1,,ccg supertags in factored statistical machine translation,ccg supertags in factored statistical machine translation,
P12-1069,-1,0.0,-1,,head driven transition based parsing with top down prediction,head driven transition based parsing with top down prediction,
P11-2007,-1,0.0,-1,,the arabic online commentary dataset an annotated dataset of informal arabic with high dialectal content,the arabic online commentary dataset an annotated dataset of informal arabic with high dialectal content,
W10-1008,-1,0.0,-1,,generating quantifiers and negation to explain homework testing,generating quantifiers and negation to explain homework testing,
W07-2049,-1,0.0,-1,,melb kb nominal classification as noun compound interpretation,melb kb nominal classification as noun compound interpretation,
H93-1021,0.0,0.0,0.0,adaptive language modeling using the maximum entropy,adaptive language modeling using the maximum entropy principle,adaptive language modeling using the maximum entropy principle,adaptive language modeling using the maximum entropy
L08-1157,-1,0.0,-1,,resources for persuasion,resources for persuasion,
W11-2601,0.0,0.0,0.0,proceedings of emnlp 2011 conference on empirical methods in natural language processing pages 1,dialect translation integrating bayesian co segmentation models with pivot based smt,dialect translation integrating bayesian co segmentation models with pivot based smt,proceedings of emnlp 2011 conference on empirical methods in natural language processing pages 1
W09-1901,-1,0.0,-1,,active learning for anaphora resolution,active learning for anaphora resolution,
H92-1055,1.0,1.0,1.0,,,multiple approaches to robust speech recognition,multiple approaches to robust speech recognition
N03-1025,1.0,1.0,1.0,,,language and task independent text categorization with simple language models,language and task independent text categorization with simple language models
W11-1707,-1,0.0,-1,,detecting implicit expressions of sentiment in text based on commonsense knowledge,detecting implicit expressions of sentiment in text based on commonsense knowledge,
P08-2012,-1,0.0,-1,,enforcing transitivity in coreference resolution,enforcing transitivity in coreference resolution,
W13-1903,-1,0.0,-1,,discovering temporal narrative containers in clinical text,discovering temporal narrative containers in clinical text,
P09-1110,-1,0.0,-1,,learning context dependent mappings from sentences to logical form,learning context dependent mappings from sentences to logical form,
W06-1314,-1,0.0,-1,,automatically detecting action items in audio meeting recordings,automatically detecting action items in audio meeting recordings,
A94-1018,0.0,0.0,0.0,yet another chart based technique for parsing ill formed,yet another chart based technique for parsing ill formed input,yet another chart based technique for parsing ill formed input,yet another chart based technique for parsing ill formed
W12-2420,-1,0.0,-1,,rankpref ranking sentences describing relations between biomedical entities with an application,rankpref ranking sentences describing relations between biomedical entities with an application,
W98-1231,-1,0.0,-1,,shallow post morphological processing with kurd,shallow post morphological processing with kurd,
P11-1047,-1,0.0,-1,,prefix probability for probabilistic synchronous context free grammars,prefix probability for probabilistic synchronous context free grammars,
W11-0202,-1,0.0,-1,,unsupervised entailment detection between dependency graph fragments,unsupervised entailment detection between dependency graph fragments,
P07-1123,-1,0.0,-1,,learning multilingual subjective language via cross lingual projections,learning multilingual subjective language via cross lingual projections,
N04-4025,-1,0.0,-1,,automated team discourse annotation and performance prediction using lsa,automated team discourse annotation and performance prediction using lsa,
N10-1083,0.0,0.0,0.0,human language technologies the 2010,painless unsupervised learning with features,painless unsupervised learning with features,human language technologies the 2010
N10-1015,0.0,0.0,0.0,human language technologies the 2010,joint parsing and alignment with weakly synchronized grammars,joint parsing and alignment with weakly synchronized grammars,human language technologies the 2010
W07-1027,-1,0.0,-1,,developing feature types for classifying clinical notes,developing feature types for classifying clinical notes,
S12-1016,-1,0.0,-1,,non atomic classification to improve a semantic role labeler for a low resource language,non atomic classification to improve a semantic role labeler for a low resource language,
D07-1103,-1,0.0,-1,,improving translation quality by discarding most of the phrasetable,improving translation quality by discarding most of the phrasetable,
P04-1083,-1,0.0,-1,,statistical machine translation by parsing,statistical machine translation by parsing,
W13-2515,-1,0.0,-1,,gathering and generating paraphrases from twitter with application to normalization,gathering and generating paraphrases from twitter with application to normalization,
P07-2050,-1,0.0,-1,,expanding indonesian japanese small translation dictionary using a pivot language,expanding indonesian japanese small translation dictionary using a pivot language,
P13-2103,-1,0.0,-1,,a unified morpho syntactic scheme of stanford dependencies,a unified morpho syntactic scheme of stanford dependencies,
D09-1038,-1,0.0,-1,,better synchronous binarization for machine translation,better synchronous binarization for machine translation,
L08-1019,-1,0.0,-1,,computational models for event type classification in context,computational models for event type classification in context,
P07-1032,-1,0.0,-1,,formalism independent parser evaluation with ccg and depbank,formalism independent parser evaluation with ccg and depbank,
W08-2112,-1,0.0,-1,,an incremental bayesian model for learning syntactic categories,an incremental bayesian model for learning syntactic categories,
P13-2153,-1,0.0,-1,,computerized analysis of a verbal fluency test,computerized analysis of a verbal fluency test,
P96-1042,0.0,0.0,0.0,minimizing manual annotation cost in supervised training,minimizing manual annotation cost in supervised training from corpora,minimizing manual annotation cost in supervised training from corpora,minimizing manual annotation cost in supervised training
W10-0722,-1,0.0,-1,,non expert evaluation of summarization systems is risky,non expert evaluation of summarization systems is risky,
N13-1102,-1,0.0,-1,,disfluency detection using multi step stacked learning,disfluency detection using multi step stacked learning,
W10-1904,-1,0.0,-1,,scaling up biomedical event extraction to the entire pubmed,scaling up biomedical event extraction to the entire pubmed,
W10-0724,-1,0.0,-1,,evaluation of commonsense knowledge with mechanical turk,evaluation of commonsense knowledge with mechanical turk,
D10-1012,-1,0.0,-1,,inducing word senses to improve web search result clustering,inducing word senses to improve web search result clustering,
C08-1074,-1,0.0,-1,,random restarts in minimum error rate training for statistical machine translation,random restarts in minimum error rate training for statistical machine translation,
P06-2065,-1,0.0,-1,,unsupervised analysis for decipherment problems,unsupervised analysis for decipherment problems,
P04-1077,0.0,0.0,0.0,automatic evaluation of machine translation quality,automatic evaluation of machine translation quality using longest common subsequence and skip bigram statistics,automatic evaluation of machine translation quality using longest common subsequence and skip bigram statistics,automatic evaluation of machine translation quality
W06-3404,-1,0.0,-1,,you are what you say using meeting participants speech to detect their roles and expertise,you are what you say using meeting participants speech to detect their roles and expertise,
P11-1146,-1,0.0,-1,,unsupervised learning of semantic relation composition,unsupervised learning of semantic relation composition,
P01-1051,-1,0.0,-1,,error profiling toward a model of english acquisition for deaf learners,error profiling toward a model of english acquisition for deaf learners,
W12-4206,0.0,0.0,0.0,proceedings of ssst 6 sixth workshop on syntax semantics and structure in,unsupervised vs supervised weight estimation for semantic mt evaluation metrics,unsupervised vs supervised weight estimation for semantic mt evaluation metrics,proceedings of ssst 6 sixth workshop on syntax semantics and structure in
A88-1021,0.0,0.0,0.0,dictionary text entries as a source of knowledge for syntactic and other,dictionary text entries as a source of knowledge for syntactic and other disambiguations,dictionary text entries as a source of knowledge for syntactic and other disambiguations,dictionary text entries as a source of knowledge for syntactic and other
W12-3506,-1,0.0,-1,,towards a self learning assistive vocal interface vocabulary and grammar learning,towards a self learning assistive vocal interface vocabulary and grammar learning,
L08-1082,0.0,0.0,0.0,combining multiple models for speech information retrieval muath alzghool,emotion recognition from speech stress experiment,emotion recognition from speech stress experiment,combining multiple models for speech information retrieval muath alzghool
W08-1004,-1,0.0,-1,,revisiting the impact of different annotation schemes on pcfg parsing a grammatical dependency evaluation,revisiting the impact of different annotation schemes on pcfg parsing a grammatical dependency evaluation,
D13-1006,-1,0.0,-1,,animacy detection with voting models,animacy detection with voting models,
P11-1037,-1,0.0,-1,,recognizing named entities in tweets,recognizing named entities in tweets,
P11-2022,-1,0.0,-1,,extending the entity grid with entity specific features,extending the entity grid with entity specific features,
W01-1503,-1,0.0,-1,,the telri tool catalogue structure and prospects,the telri tool catalogue structure and prospects,
W09-2402,-1,0.0,-1,,making sense of word sense variation,making sense of word sense variation,
W09-2701,-1,0.0,-1,,knowledge and reasoning for medical question answering,knowledge and reasoning for medical question answering,
W13-4061,-1,0.0,-1,,roundtable an online framework for building web based conversational agents,roundtable an online framework for building web based conversational agents,
P99-1006,1.0,1.0,1.0,,,discourse relations a structural and presuppositional account using lexicalised tag,discourse relations a structural and presuppositional account using lexicalised tag
W09-3807,-1,0.0,-1,,parsing formal languages using natural language parsing techniques,parsing formal languages using natural language parsing techniques,
W09-3820,-1,0.0,-1,,scalable discriminative parsing for german,scalable discriminative parsing for german,
W06-3316,-1,0.0,-1,,semi supervised anaphora resolution in biomedical texts,semi supervised anaphora resolution in biomedical texts,
W09-0106,-1,0.0,-1,,linguistically naive language independent why nlp needs linguistic typology,linguistically naive language independent why nlp needs linguistic typology,
C02-2003,-1,0.0,-1,,searching the web by voice,searching the web by voice,
W02-1507,-1,0.0,-1,,a classification of grammar development strategies,a classification of grammar development strategies,
W06-3505,-1,0.0,-1,,scaling natural language understanding via user driven ontology learning,scaling natural language understanding via user driven ontology learning,
P11-2078,-1,0.0,-1,,on line language model biasing for statistical machine translation,on line language model biasing for statistical machine translation,
P06-1096,-1,0.0,-1,,an end to end discriminative approach to machine translation,an end to end discriminative approach to machine translation,
I08-1029,-1,0.0,-1,,automatic prosodic labeling with conditional random fields and rich acoustic features,automatic prosodic labeling with conditional random fields and rich acoustic features,
N13-1045,-1,0.0,-1,,using a supertagged dependency language model to select a good translation in system combination,using a supertagged dependency language model to select a good translation in system combination,
W09-3709,-1,0.0,-1,,a formal model for procedural texts and its use in textual integration,a formal model for procedural texts and its use in textual integration,
P09-2092,0.0,0.0,0.0,acl and afnlp composite kernels for relation,composite kernels for relation extraction,composite kernels for relation extraction,acl and afnlp composite kernels for relation
P11-2002,-1,0.0,-1,,good seed makes a good crop accelerating active learning using language modeling,good seed makes a good crop accelerating active learning using language modeling,
W12-3112,-1,0.0,-1,,tree kernels for machine translation quality estimation,tree kernels for machine translation quality estimation,
P04-1065,-1,0.0,-1,,fsa an efficient and flexible c toolkit for finite state automata using on demand computation,fsa an efficient and flexible c toolkit for finite state automata using on demand computation,
C10-1063,1.0,1.0,1.0,,,value for money balancing annotation effort lexicon building and accuracy for multilingual wsd,value for money balancing annotation effort lexicon building and accuracy for multilingual wsd
W04-0401,-1,0.0,-1,,statistical measures of the semi productivity of light verb constructions,statistical measures of the semi productivity of light verb constructions,
P05-1069,-1,0.0,-1,,a localized prediction model for statistical machine translation,a localized prediction model for statistical machine translation,
P07-2012,-1,0.0,-1,,semantic enrichment of journal articles using chemical named entity recognition,semantic enrichment of journal articles using chemical named entity recognition,
D09-1071,-1,0.0,-1,,the infinite hmm for unsupervised pos tagging,the infinite hmm for unsupervised pos tagging,
H01-1069,1.0,1.0,1.0,,,toward semantics based answer pinpointing,toward semantics based answer pinpointing
L08-1213,-1,0.0,-1,,how to compare treebanks,how to compare treebanks,
W11-2508,-1,0.0,-1,,a distributional similarity approach to the detection of semantic change in the google books ngram corpus,a distributional similarity approach to the detection of semantic change in the google books ngram corpus,
L08-1076,-1,0.0,-1,,tools for collocation extraction preferences for active vs passive,tools for collocation extraction preferences for active vs passive,
W07-1413,-1,0.0,-1,,combining lexical syntactic information with machine learning for recognizing textual entailment,combining lexical syntactic information with machine learning for recognizing textual entailment,
P07-1022,-1,0.0,-1,,transforming projective bilexical dependency grammars into efficiently parsable cfgs with unfold fold,transforming projective bilexical dependency grammars into efficiently parsable cfgs with unfold fold,
P01-1044,-1,0.0,-1,,parsing with treebank grammars empirical bounds theoretical models and the structure of the penn treebank,parsing with treebank grammars empirical bounds theoretical models and the structure of the penn treebank,
P06-2015,-1,0.0,-1,,an account for compound prepositions in farsi,an account for compound prepositions in farsi,
N06-1007,-1,0.0,-1,,acquisition of verb entailment from text,acquisition of verb entailment from text,
P10-2050,-1,0.0,-1,,hierarchical sequential learning for extracting opinions and their attributes,hierarchical sequential learning for extracting opinions and their attributes,
W01-0905,-1,0.0,-1,,two levels of valuation in a complex nl system,two levels of valuation in a complex nl system,
D10-1041,1.0,1.0,1.0,,,facilitating translation using source language paraphrase lattices,facilitating translation using source language paraphrase lattices
W13-2240,-1,0.0,-1,,selecting feature sets for comparative and time oriented quality estimation of machine translation output,selecting feature sets for comparative and time oriented quality estimation of machine translation output,
P12-1096,-1,0.0,-1,,a ranking based approach to word reordering for statistical machine translation,a ranking based approach to word reordering for statistical machine translation,
H01-1058,0.0,0.0,0.0,on combining language models oracle approach kadri,on combining language models oracle approach,on combining language models oracle approach,on combining language models oracle approach kadri
W04-0840,-1,0.0,-1,,senseval 3 logic forms a system and possible improvements,senseval 3 logic forms a system and possible improvements,
P94-1052,0.0,0.0,0.0,conceptual association for compound noun,conceptual association for compound noun analysis,conceptual association for compound noun analysis,conceptual association for compound noun
W11-1503,-1,0.0,-1,,evaluating an off the shelf pos tagger on early modern german text,evaluating an off the shelf pos tagger on early modern german text,
W13-3608,-1,0.0,-1,,lfg based features for noun number and article grammatical errors,lfg based features for noun number and article grammatical errors,
P08-1097,-1,0.0,-1,,gestural cohesion for topic segmentation,gestural cohesion for topic segmentation,
P11-2116,-1,0.0,-1,,does size matter – how much data is required to train a reg algorithm,does size matter – how much data is required to train a reg algorithm,
N06-1014,-1,0.0,-1,,alignment by agreement,alignment by agreement,
N09-2013,-1,0.0,-1,,modeling dialogue structure with adjacency pair analysis and hidden markov models,modeling dialogue structure with adjacency pair analysis and hidden markov models,
C94-2117,0.0,0.0,0.0,on the an empirical study generation of zero anaphors in chinese ching,an empirical study on the generation of zero anaphors in chinese,an empirical study on the generation of zero anaphors in chinese,on the an empirical study generation of zero anaphors in chinese ching
E06-1009,-1,0.0,-1,,information presentation in spoken dialogue systems,information presentation in spoken dialogue systems,
W05-1509,-1,0.0,-1,,lexical and structural biases for function parsing,lexical and structural biases for function parsing,
W13-2208,-1,0.0,-1,,chimera ‐ three heads for english to czech translation,chimera ‐ three heads for english to czech translation,
P92-1027,0.0,0.0,0.0,a unification based semantic interpretation for coordinate,a unification based semantic interpretation for coordinate constructs,a unification based semantic interpretation for coordinate constructs,a unification based semantic interpretation for coordinate
W94-0332,-1,0.0,-1,,representing conceptual and linguistic knowledge for multi lingual generation in a technical domain,representing conceptual and linguistic knowledge for multi lingual generation in a technical domain,
W13-1738,-1,0.0,-1,,improving interpretation robustness in a tutorial dialogue system,improving interpretation robustness in a tutorial dialogue system,
L08-1361,-1,0.0,-1,,diacritic annotation in the arabic treebank and its impact on parser evaluation,diacritic annotation in the arabic treebank and its impact on parser evaluation,
D09-1049,0.0,0.0,0.0,c2009 acl and afnlp multi word expression identiﬁcation using sentence surface features,multi word expression identification using sentence surface features,multi word expression identification using sentence surface features,c2009 acl and afnlp multi word expression identiﬁcation using sentence surface features
W99-0708,0.0,0.0,0.0,mdl based dcg induction for np,mdl based dcg induction for np identification,mdl based dcg induction for np identification,mdl based dcg induction for np
W13-2133,-1,0.0,-1,,content selection challenge university of aberdeen entry,content selection challenge university of aberdeen entry,
P09-1061,0.0,0.0,0.0,and afnlp semi supervised learning for automatic prosodic event detection using co training algorithm,semi supervised learning for automatic prosodic event detection using co training algorithm,semi supervised learning for automatic prosodic event detection using co training algorithm,and afnlp semi supervised learning for automatic prosodic event detection using co training algorithm
